

Task name: Task - 1
Task description: -

Date of output: 2.5.2019

Survey of antecedent attributes

	Group	Name	Description
	Default Partial Cedent	Country (subset), 1 - 1	-
	Default Partial Cedent	Rank_ (subset), 1 - 1	-
	Default Partial Cedent	Year_ (subset), 1 - 1	-

Survey of variable antecedent attributes

	Group	Name	Description
	Default Partial Cedent	C1__Security_Apparatus (subset), 1 - 1	-
	Default Partial Cedent	Homeless_People_due_to_Natural_Disaster (subset), 1 - 1	-
	Default Partial Cedent	P2__Public_Services (subset), 1 - 1	-
	Default Partial Cedent	P3__Human_Rights (subset), 1 - 1	-
	Default Partial Cedent	S2__Refugees_and_IDPs (subset), 1 - 1	-
	Default Partial Cedent	X1__External_Intervention (subset), 1 - 1	-

Survey of succedent attributes

	Group	Name	Description

Survey of variable sukcedent attributes

	Group	Name	Description
	Default Partial Cedent	Total( Alert -> Warning)	-

Survey of Action4ft-Quantifiers
	a-frequency	Before >= 2.00 Absolute number
	a-frequency	After >= 2.00 Absolute number

Task parameters
	The comparison of the first set versus the second set
	Sets must differ in all rows (i.e. not overlapping sets)

Nr.	Hypothesis	D%-Sum	Df-Conf	Df-AFUI	Df-FUE	Df-Avg	R-Conf	R-DFUI	R-FUE	R-Avg	H-Conf	H-DFUI	H-FUE	H-Avg	B:a	B:b	B:c	B:d	B:r	B:n	B:Conf	B:DConf	B:EConf	B:Supp	B:Cmplt	B:AvgDf	B:Lift	B:LBound	B:UBound	B:ELBound	B:EUBound	B:DLBound	B:DUBound	B:Fisher	B:Chi-Sq	B:PSep	B:bMean	B:bVAR	B:bStDev	B:P(>=90%)	B:P(>=95%)	A:a	A:b	A:c	A:d	A:r	A:n	A:Conf	A:DConf	A:EConf	A:Supp	A:Cmplt	A:AvgDf	A:Lift	A:LBound	A:UBound	A:ELBound	A:EUBound	A:DLBound	A:DUBound	A:Fisher	A:Chi-Sq	A:PSep	A:bMean	A:bVAR	A:bStDev	A:P(>=90%)	A:P(>=95%)	
50	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(6)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.2441558442	0.5280898876	14.4865800866	1	9.5454545455	2.2368421053	21.8368617684	1	9.5454545455	2.2368421053	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
52	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(5.4)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.2441558442	0.5280898876	14.4865800866	1	9.5454545455	2.2368421053	21.8368617684	1	9.5454545455	2.2368421053	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	3	0	102	73	3	178	1	0.0285714286	0.4269662921	0.0168539326	0.0285714286	0.6952380952	1.6952380952	0.729	1	1	0	1	0	0.2028401517	2.1214693878	33	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	
55	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(9.1)) >÷< (Total(Alert)  ->  Total(Warning))	1.07	0	0.2536796537	0.5337078652	14.4865800866	1	14.3181818182	2.2666666667	21.8368617684	1	14.3181818182	2.2666666667	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
56	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(7.5)) >÷< (Total(Alert)  ->  Total(Warning))	1.07	0	0.2536796537	0.5337078652	14.4865800866	1	14.3181818182	2.2666666667	21.8368617684	1	14.3181818182	2.2666666667	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
57	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(6.8)) >÷< (Total(Alert)  ->  Total(Warning))	1.07	0	0.2536796537	0.5337078652	14.4865800866	1	14.3181818182	2.2666666667	21.8368617684	1	14.3181818182	2.2666666667	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
58	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(5.9)) >÷< (Total(Alert)  ->  Total(Warning))	1.07	0	0.2536796537	0.5337078652	14.4865800866	1	14.3181818182	2.2666666667	21.8368617684	1	14.3181818182	2.2666666667	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
59	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(5.2)) >÷< (Total(Alert)  ->  Total(Warning))	1.07	0	0.2536796537	0.5337078652	14.4865800866	1	14.3181818182	2.2666666667	21.8368617684	1	14.3181818182	2.2666666667	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
60	Year_(2014) :  (X1__External_Intervention(9.9)  ->  X1__External_Intervention(5)) >÷< (Total(Alert)  ->  Total(Warning))	1.07	0	0.2536796537	0.5337078652	14.4865800866	1	14.3181818182	2.2666666667	21.8368617684	1	14.3181818182	2.2666666667	21.8368617684	3	0	8	167	3	178	1	0.2727272727	0.9550561798	0.0168539326	0.2727272727	15.1818181818	16.1818181818	0.729	1	0.0058118155	0.9977344396	0.9999999544	0.0000012484	0.0001785374	46.3262337662	1.6666666667	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	0	103	73	2	178	1	0.019047619	0.4213483146	0.0112359551	0.019047619	0.6952380952	1.6952380952	0.81	1	1	0	1	0	0.3466006475	1.4062770563	50.5	0.75	0.75	0.1936491673	0.271	0.1426250001	
70	Year_(2014) :  (P3__Human_Rights(9.5)  ->  P3__Human_Rights(9.3)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1477987421	0.5280898876	9.6577200577	1	8.8333333333	2.2702702703	75.199556541	1	8.8333333333	2.2702702703	75.199556541	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	2	1	103	72	3	178	0.6666666667	0.0188679245	0.4157303371	0.0112359551	0.019047619	0.1301587302	1.1301587302	0.972	0.271	1	0	1	0	0.6341216392	0.0743560401	51	0.6	0.6	0.2	0.0522999963	0.0140187495	
71	Year_(2014) :  (P3__Human_Rights(9.5)  ->  P3__Human_Rights(8.3)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1477987421	0.5280898876	9.6577200577	1	8.8333333333	2.2702702703	75.199556541	1	8.8333333333	2.2702702703	75.199556541	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	2	1	103	72	3	178	0.6666666667	0.0188679245	0.4157303371	0.0112359551	0.019047619	0.1301587302	1.1301587302	0.972	0.271	1	0	1	0	0.6341216392	0.0743560401	51	0.6	0.6	0.2	0.0522999963	0.0140187495	
75	Year_(2014) :  (P3__Human_Rights(9.5)  ->  P3__Human_Rights(7)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1477987421	0.5280898876	9.6577200577	1	8.8333333333	2.2702702703	75.199556541	1	8.8333333333	2.2702702703	75.199556541	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	2	1	103	72	3	178	0.6666666667	0.0188679245	0.4157303371	0.0112359551	0.019047619	0.1301587302	1.1301587302	0.972	0.271	1	0	1	0	0.6341216392	0.0743560401	51	0.6	0.6	0.2	0.0522999963	0.0140187495	
76	Year_(2014) :  (P3__Human_Rights(9.5)  ->  P3__Human_Rights(6.3)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1477987421	0.5280898876	9.6577200577	1	8.8333333333	2.2702702703	75.199556541	1	8.8333333333	2.2702702703	75.199556541	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	2	1	103	72	3	178	0.6666666667	0.0188679245	0.4157303371	0.0112359551	0.019047619	0.1301587302	1.1301587302	0.972	0.271	1	0	1	0	0.6341216392	0.0743560401	51	0.6	0.6	0.2	0.0522999963	0.0140187495	
78	Year_(2014) :  (P3__Human_Rights(9.5)  ->  P3__Human_Rights(5.9)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1477987421	0.5280898876	9.6577200577	1	8.8333333333	2.2702702703	75.199556541	1	8.8333333333	2.2702702703	75.199556541	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	2	1	103	72	3	178	0.6666666667	0.0188679245	0.4157303371	0.0112359551	0.019047619	0.1301587302	1.1301587302	0.972	0.271	1	0	1	0	0.6341216392	0.0743560401	51	0.6	0.6	0.2	0.0522999963	0.0140187495	
80	Year_(2014) :  (P3__Human_Rights(9.5)  ->  P3__Human_Rights(4.8)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1477987421	0.5280898876	9.6577200577	1	8.8333333333	2.2702702703	75.199556541	1	8.8333333333	2.2702702703	75.199556541	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	2	1	103	72	3	178	0.6666666667	0.0188679245	0.4157303371	0.0112359551	0.019047619	0.1301587302	1.1301587302	0.972	0.271	1	0	1	0	0.6341216392	0.0743560401	51	0.6	0.6	0.2	0.0522999963	0.0140187495	
81	Year_(2014) :  (P3__Human_Rights(9.5)  ->  P3__Human_Rights(4.1)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	0	0.1477987421	0.5280898876	9.6577200577	1	8.8333333333	2.2702702703	75.199556541	1	8.8333333333	2.2702702703	75.199556541	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	2	1	103	72	3	178	0.6666666667	0.0188679245	0.4157303371	0.0112359551	0.019047619	0.1301587302	1.1301587302	0.972	0.271	1	0	1	0	0.6341216392	0.0743560401	51	0.6	0.6	0.2	0.0522999963	0.0140187495	
126	Year_(2014) :  (C1__Security_Apparatus(9.9)  ->  C1__Security_Apparatus(6.9)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.0833333333	0.1383647799	0.5224719101	9.5164502165	0.8888888889	5.8888888889	2.24	36.0606060606	1.125	5.8888888889	2.24	36.0606060606	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	3	1	102	72	4	178	0.75	0.0283018868	0.4213483146	0.0168539326	0.0285714286	0.2714285714	1.2714285714	0.9477	0.3439	1	0	1	0	0.4566801129	0.4336190026	33.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	
127	Year_(2014) :  (C1__Security_Apparatus(9.9)  ->  C1__Security_Apparatus(6.8)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.0833333333	0.1383647799	0.5224719101	9.5164502165	0.8888888889	5.8888888889	2.24	36.0606060606	1.125	5.8888888889	2.24	36.0606060606	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	3	1	102	72	4	178	0.75	0.0283018868	0.4213483146	0.0168539326	0.0285714286	0.2714285714	1.2714285714	0.9477	0.3439	1	0	1	0	0.4566801129	0.4336190026	33.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	
128	Year_(2014) :  (C1__Security_Apparatus(9.9)  ->  C1__Security_Apparatus(6.5)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.0833333333	0.1383647799	0.5224719101	9.5164502165	0.8888888889	5.8888888889	2.24	36.0606060606	1.125	5.8888888889	2.24	36.0606060606	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	3	1	102	72	4	178	0.75	0.0283018868	0.4213483146	0.0168539326	0.0285714286	0.2714285714	1.2714285714	0.9477	0.3439	1	0	1	0	0.4566801129	0.4336190026	33.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	
129	Year_(2014) :  (C1__Security_Apparatus(9.9)  ->  C1__Security_Apparatus(6)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.0833333333	0.1383647799	0.5224719101	9.5164502165	0.8888888889	5.8888888889	2.24	36.0606060606	1.125	5.8888888889	2.24	36.0606060606	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	3	1	102	72	4	178	0.75	0.0283018868	0.4213483146	0.0168539326	0.0285714286	0.2714285714	1.2714285714	0.9477	0.3439	1	0	1	0	0.4566801129	0.4336190026	33.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	
133	Year_(2014) :  (C1__Security_Apparatus(9.9)  ->  C1__Security_Apparatus(4.9)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.0833333333	0.1383647799	0.5224719101	9.5164502165	0.8888888889	5.8888888889	2.24	36.0606060606	1.125	5.8888888889	2.24	36.0606060606	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	3	1	102	72	4	178	0.75	0.0283018868	0.4213483146	0.0168539326	0.0285714286	0.2714285714	1.2714285714	0.9477	0.3439	1	0	1	0	0.4566801129	0.4336190026	33.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	
134	Year_(2014) :  (C1__Security_Apparatus(9.9)  ->  C1__Security_Apparatus(4.7)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.0833333333	0.1383647799	0.5224719101	9.5164502165	0.8888888889	5.8888888889	2.24	36.0606060606	1.125	5.8888888889	2.24	36.0606060606	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	3	1	102	72	4	178	0.75	0.0283018868	0.4213483146	0.0168539326	0.0285714286	0.2714285714	1.2714285714	0.9477	0.3439	1	0	1	0	0.4566801129	0.4336190026	33.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	
95	Year_(2014) :  (C1__Security_Apparatus(10)  ->  C1__Security_Apparatus(6.9)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.0833333333	0.1383647799	0.5224719101	9.5164502165	0.8888888889	5.8888888889	2.24	36.0606060606	1.125	5.8888888889	2.24	36.0606060606	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	3	1	102	72	4	178	0.75	0.0283018868	0.4213483146	0.0168539326	0.0285714286	0.2714285714	1.2714285714	0.9477	0.3439	1	0	1	0	0.4566801129	0.4336190026	33.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	
96	Year_(2014) :  (C1__Security_Apparatus(10)  ->  C1__Security_Apparatus(6.8)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.0833333333	0.1383647799	0.5224719101	9.5164502165	0.8888888889	5.8888888889	2.24	36.0606060606	1.125	5.8888888889	2.24	36.0606060606	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	3	1	102	72	4	178	0.75	0.0283018868	0.4213483146	0.0168539326	0.0285714286	0.2714285714	1.2714285714	0.9477	0.3439	1	0	1	0	0.4566801129	0.4336190026	33.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	
97	Year_(2014) :  (C1__Security_Apparatus(10)  ->  C1__Security_Apparatus(6.5)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.0833333333	0.1383647799	0.5224719101	9.5164502165	0.8888888889	5.8888888889	2.24	36.0606060606	1.125	5.8888888889	2.24	36.0606060606	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	3	1	102	72	4	178	0.75	0.0283018868	0.4213483146	0.0168539326	0.0285714286	0.2714285714	1.2714285714	0.9477	0.3439	1	0	1	0	0.4566801129	0.4336190026	33.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	
98	Year_(2014) :  (C1__Security_Apparatus(10)  ->  C1__Security_Apparatus(6)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.0833333333	0.1383647799	0.5224719101	9.5164502165	0.8888888889	5.8888888889	2.24	36.0606060606	1.125	5.8888888889	2.24	36.0606060606	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	3	1	102	72	4	178	0.75	0.0283018868	0.4213483146	0.0168539326	0.0285714286	0.2714285714	1.2714285714	0.9477	0.3439	1	0	1	0	0.4566801129	0.4336190026	33.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	
102	Year_(2014) :  (C1__Security_Apparatus(10)  ->  C1__Security_Apparatus(4.9)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.0833333333	0.1383647799	0.5224719101	9.5164502165	0.8888888889	5.8888888889	2.24	36.0606060606	1.125	5.8888888889	2.24	36.0606060606	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	3	1	102	72	4	178	0.75	0.0283018868	0.4213483146	0.0168539326	0.0285714286	0.2714285714	1.2714285714	0.9477	0.3439	1	0	1	0	0.4566801129	0.4336190026	33.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	
103	Year_(2014) :  (C1__Security_Apparatus(10)  ->  C1__Security_Apparatus(4.7)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.0833333333	0.1383647799	0.5224719101	9.5164502165	0.8888888889	5.8888888889	2.24	36.0606060606	1.125	5.8888888889	2.24	36.0606060606	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	3	1	102	72	4	178	0.75	0.0283018868	0.4213483146	0.0168539326	0.0285714286	0.2714285714	1.2714285714	0.9477	0.3439	1	0	1	0	0.4566801129	0.4336190026	33.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	
65	Year_(2014) :  (P3__Human_Rights(9.5)  ->  P3__Human_Rights(6.5)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.1333333333	0.1289308176	0.5168539326	9.4316883117	0.8333333333	4.4166666667	2.2105263158	27.479338843	1.2	4.4166666667	2.2105263158	27.479338843	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	4	1	101	72	5	178	0.8	0.0377358491	0.4269662921	0.0224719101	0.0380952381	0.3561904762	1.3561904762	0.91854	0.40951	1	0	1	0	0.3166304791	0.9388040376	24.5	0.7142857143	0.7142857143	0.1597191412	0.1142649841	0.0327738259	
67	Year_(2014) :  (P3__Human_Rights(9.5)  ->  P3__Human_Rights(5.1)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.1333333333	0.1289308176	0.5168539326	9.4316883117	0.8333333333	4.4166666667	2.2105263158	27.479338843	1.2	4.4166666667	2.2105263158	27.479338843	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	4	1	101	72	5	178	0.8	0.0377358491	0.4269662921	0.0224719101	0.0380952381	0.3561904762	1.3561904762	0.91854	0.40951	1	0	1	0	0.3166304791	0.9388040376	24.5	0.7142857143	0.7142857143	0.1597191412	0.1142649841	0.0327738259	
122	Year_(2014) :  (C1__Security_Apparatus(9.9)  ->  C1__Security_Apparatus(6.4)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.1666666667	0.1194968553	0.5112359551	9.3751803752	0.8	3.5333333333	2.1818181818	23.7167832168	1.25	3.5333333333	2.1818181818	23.7167832168	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	5	1	100	72	6	178	0.8333333333	0.0471698113	0.4325842697	0.0280898876	0.0476190476	0.4126984127	1.4126984127	0.885735	0.468559	1	0	1	0	0.2134147085	1.5211598072	19.2	0.75	0.75	0.1443375673	0.1496943742	0.0443805384	
91	Year_(2014) :  (C1__Security_Apparatus(10)  ->  C1__Security_Apparatus(6.4)) >÷< (Total(Alert)  ->  Total(Warning))	1.06	-0.1666666667	0.1194968553	0.5112359551	9.3751803752	0.8	3.5333333333	2.1818181818	23.7167832168	1.25	3.5333333333	2.1818181818	23.7167832168	2	1	9	166	3	178	0.6666666667	0.1666666667	0.9438202247	0.0112359551	0.1818181818	9.7878787879	10.7878787879	0.972	0.271	0.0272304181	0.9867454268	0.9999999999	0.0000000055	0.0101171205	19.2555792311	4	0.6	0.6	0.2	0.0522999963	0.0140187495	5	1	100	72	6	178	0.8333333333	0.0471698113	0.4325842697	0.0280898876	0.0476190476	0.4126984127	1.4126984127	0.885735	0.468559	1	0	1	0	0.2134147085	1.5211598072	19.2	0.75	0.75	0.1443375673	0.1496943742	0.0443805384	
